"datetime","pm25_2","pm25","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir","aqi_category","aqi_category2"
"1/24/2014 18:00",17,16.01145935,-24,9,1019,"NE",21.9,0,0,1,"1"
"1/24/2014 19:00",7,6.223859787,-25,8,1020,"NE",25.92,0,0,1,"1"
"1/24/2014 20:00",43,42.88809204,-24,5,1021,"NE",29.05,0,0,2,"2"
"1/24/2014 21:00",3,2.863973618,-23,4,1021,"NW",3.13,0,0,1,"1"
"1/24/2014 22:00",9,8.804695129,-23,4,1021,"NE",1.79,0,0,1,"1"
"1/24/2014 23:00",23,22.8954525,-21,1,1022,"NW",4.02,0,0,1,"1"
"1/25/2014 0:00",38,37.70330429,-20,1,1023,"NE",1.79,0,0,2,"2"
"1/25/2014 1:00",31,30.66809464,-19,-1,1022,"NW",1.79,0,0,1,"1"
"1/25/2014 2:00",63,62.65197754,-17,-1,1023,"cv",0.89,0,0,2,"2"
"1/25/2014 3:00",32,31.88920975,-17,-1,1023,"cv",1.78,0,0,1,"1"
"1/25/2014 4:00",52,51.16294479,-17,-1,1023,"NW",1.79,0,0,2,"2"
"1/25/2014 5:00",49,48.12918854,-15,-2,1023,"NW",3.58,0,0,2,"2"
"1/25/2014 6:00",9,8.182834625,-19,1,1024,"NW",6.71,0,0,1,"1"
"1/25/2014 7:00",2,1.180560589,-21,1,1025,"NW",9.84,0,0,1,"1"
"1/25/2014 8:00",10,9.820842743,-20,0,1026,"NW",12.97,0,0,1,"1"
"1/25/2014 9:00",5,4.701158524,-21,5,1027,"NW",16.99,0,0,1,"1"
"1/25/2014 10:00",13,12.73783302,-20,6,1028,"NE",4.02,0,0,1,"1"
"1/25/2014 11:00",22,21.10509109,-21,6,1028,"NE",8.94,0,0,1,"1"
"1/25/2014 12:00",31,-4.284806252,-22,6,1028,"NE",14.75,0,0,1,"1"
"1/25/2014 13:00",13,12.89255714,-22,6,1027,"NE",20.56,0,0,1,"1"
"1/25/2014 14:00",1,0.846616268,-24,6,1027,"NE",26.37,0,0,1,"1"
"1/25/2014 15:00",14,13.98884773,-24,6,1027,"NE",31.29,0,0,1,"1"
"1/25/2014 16:00",5,4.251768589,-24,5,1027,"NE",35.31,0,0,1,"1"
"1/25/2014 17:00",34,-1.46329546,-24,4,1028,"SE",0.89,0,0,1,"1"
"1/25/2014 18:00",23,22.85166359,-23,0,1029,"cv",0.89,0,0,1,"1"
"1/25/2014 19:00",40,39.0789032,-20,-1,1030,"NW",0.89,0,0,2,"2"
"1/25/2014 20:00",20,19.69787407,-22,-2,1031,"NW",4.02,0,0,1,"1"
"1/25/2014 21:00",97,96.00065613,-13,0,1032,"SE",3.13,0,0,3,"3"
"1/25/2014 22:00",111,110.4074936,-7,0,1033,"SE",6.26,0,0,3,"3"
"1/25/2014 23:00",113,112.0351944,-7,-1,1034,"SE",10.28,0,0,3,"3"
"1/26/2014 0:00",89,88.27987671,-8,-2,1034,"SE",13.41,0,0,3,"3"
"1/26/2014 1:00",77,76.77452087,-9,-3,1034,"SE",15.2,0,0,3,"3"
"1/26/2014 2:00",76,75.31770325,-9,-5,1034,"cv",0.89,0,0,3,"3"
"1/26/2014 3:00",40,39.3903923,-8,-3,1034,"SE",1.79,0,0,2,"2"
"1/26/2014 4:00",19,18.7183876,-9,-2,1033,"SE",3.58,0,0,1,"1"
"1/26/2014 5:00",24,23.21859169,-9,-2,1033,"SE",5.37,0,0,1,"1"
"1/26/2014 6:00",2,1.669546008,-10,-3,1033,"SE",7.16,0,0,1,"1"
"1/26/2014 7:00",16,15.1720829,-12,-5,1034,"SE",10.29,0,0,1,"1"
"1/26/2014 8:00",25,24.47398949,-12,-6,1034,"SE",12.08,0,0,1,"1"
"1/26/2014 9:00",41,40.43516541,-11,-3,1033,"SE",13.87,0,0,2,"2"
"1/26/2014 10:00",53,52.103302,-10,-1,1033,"SE",17,0,0,2,"2"
"1/26/2014 11:00",32,31.52672386,-11,1,1032,"SE",21.02,0,0,1,"1"
"1/26/2014 12:00",23,22.05710793,-11,2,1031,"SE",25.94,0,0,1,"1"
"1/26/2014 13:00",48,47.36091232,-12,2,1029,"SE",30.86,0,0,2,"2"
"1/26/2014 14:00",60,59.55843735,-12,2,1027,"SE",34.88,0,0,2,"2"
"1/26/2014 15:00",63,62.26661301,-12,3,1026,"SE",38.9,0,0,2,"2"
"1/26/2014 16:00",53,52.93876266,-13,3,1024,"SE",42.92,0,0,2,"2"
"1/26/2014 17:00",49,48.9964447,-13,2,1024,"SE",44.71,0,0,2,"2"
"1/26/2014 18:00",59,58.28875351,-13,1,1024,"cv",0.89,0,0,2,"2"
"1/26/2014 19:00",99,98.37696075,-12,0,1024,"SE",3.13,0,0,3,"3"
"1/26/2014 20:00",108,107.0359955,-12,0,1023,"SE",6.26,0,0,3,"3"
"1/26/2014 21:00",138,137.874527,-10,-1,1023,"SE",8.05,0,0,3,"3"
"1/26/2014 22:00",128,127.4724274,-8,-2,1022,"SE",11.18,0,0,3,"3"
"1/26/2014 23:00",146,145.3128662,-8,-3,1021,"SE",12.97,0,0,3,"3"
"1/27/2014 0:00",133,132.6958618,-8,-3,1020,"SE",14.76,0,0,3,"3"
"1/27/2014 1:00",129,128.8404541,-9,-5,1020,"cv",0.45,0,0,3,"3"
"1/27/2014 2:00",129,128.1278534,-10,-6,1019,"NE",0.89,0,0,3,"3"
"1/27/2014 3:00",119,118.975975,-10,-6,1019,"cv",0.45,0,0,3,"3"
"1/27/2014 4:00",126,125.0111008,-10,-7,1018,"NW",1.79,0,0,3,"3"
"1/27/2014 5:00",110,109.9569855,-10,-6,1017,"NW",3.58,0,0,3,"3"
"1/27/2014 6:00",100,99.45110321,-11,-7,1017,"NW",6.71,0,0,3,"3"
"1/27/2014 7:00",111,110.1652756,-10,-7,1017,"NW",8.5,0,0,3,"3"
"1/27/2014 8:00",111,110.4706802,-10,-6,1017,"NW",10.29,0,0,3,"3"
"1/27/2014 9:00",152,151.2370148,-8,-4,1017,"NW",13.42,0,0,4,"4"
"1/27/2014 10:00",164,163.0634918,-8,-1,1017,"NW",16.55,0,0,4,"4"
"1/27/2014 11:00",157,156.406311,-11,2,1018,"NW",19.68,0,0,4,"4"
"1/27/2014 12:00",138,137.8746185,-12,3,1017,"NW",22.81,0,0,3,"3"
"1/27/2014 13:00",146,145.505249,-12,5,1016,"NW",25.94,0,0,3,"3"
"1/27/2014 14:00",143,142.5976868,-12,7,1016,"NW",29.07,0,0,3,"3"
"1/27/2014 15:00",165,164.431778,-12,7,1016,"NW",30.86,0,0,4,"4"
"1/27/2014 16:00",175,174.0954895,-12,7,1017,"NW",32.65,0,0,4,"4"
"1/27/2014 17:00",169,168.2006531,-12,6,1018,"cv",0.89,0,0,4,"4"
"1/27/2014 18:00",55,54.71223068,-20,8,1020,"NW",7.15,0,0,2,"2"
"1/27/2014 19:00",25,-10.32838249,-27,7,1022,"NW",16.09,0,0,1,"1"
"1/27/2014 20:00",15,14.81352234,-27,7,1023,"NW",27.27,0,0,1,"1"
"1/27/2014 21:00",15,-20.39904976,-28,5,1025,"NW",36.21,0,0,1,"1"
"1/27/2014 22:00",19,-16.65410423,-28,4,1026,"NW",44.26,0,0,1,"1"
"1/27/2014 23:00",3,2.171944618,-26,2,1027,"NE",3.13,0,0,1,"1"
"1/28/2014 0:00",20,19.75324249,-24,2,1028,"NE",4.92,0,0,1,"1"
"1/28/2014 1:00",34,33.83220673,-21,-1,1028,"NW",3.13,0,0,1,"1"
"1/28/2014 2:00",21,20.51914978,-21,-3,1029,"NW",7.15,0,0,1,"1"
"1/28/2014 3:00",22,21.58491516,-21,-4,1029,"NW",10.28,0,0,1,"1"
"1/28/2014 4:00",30,29.7543354,-21,-5,1029,"NW",13.41,0,0,1,"1"
"1/28/2014 5:00",29,-6.54406929,-22,-5,1029,"cv",0.89,0,0,1,"1"
"1/28/2014 6:00",30,-5.884696007,-21,-4,1029,"NE",3.13,0,0,1,"1"
"1/28/2014 7:00",0,-35.40522003,-22,-3,1030,"SE",1.79,0,0,1,"1"
"1/28/2014 8:00",2,-33.65261841,-21,-4,1031,"cv",0.89,0,0,1,"1"
"1/28/2014 9:00",26,25.75438881,-19,0,1031,"cv",1.78,0,0,1,"1"
"1/28/2014 10:00",30,-5.702253342,-22,1,1031,"SE",1.79,0,0,1,"1"
"1/28/2014 11:00",29,28.53532219,-16,2,1031,"SE",4.92,0,0,1,"1"
"1/28/2014 12:00",5,4.209764004,-16,3,1030,"SE",8.94,0,0,1,"1"
"1/28/2014 13:00",102,101.7362442,-11,5,1028,"SE",14.75,0,0,3,"3"
"1/28/2014 14:00",64,63.99928665,-12,5,1028,"SE",20.56,0,0,2,"2"
"1/28/2014 15:00",97,96.02988434,-11,5,1027,"SE",25.48,0,0,3,"3"
"1/28/2014 16:00",70,69.47962952,-12,5,1026,"SE",30.4,0,0,2,"2"
"1/28/2014 17:00",53,52.88828278,-13,4,1025,"SE",34.42,0,0,2,"2"
"1/28/2014 18:00",49,48.77164078,-14,1,1025,"SE",37.55,0,0,2,"2"
"1/28/2014 19:00",64,63.82173157,-13,0,1025,"SE",40.68,0,0,2,"2"
"1/28/2014 20:00",74,73.78911591,-10,1,1025,"SE",44.7,0,0,2,"2"
"1/28/2014 21:00",81,80.70214844,-8,-1,1025,"SE",48.72,0,0,3,"3"
"1/28/2014 22:00",101,100.4820404,-8,-2,1024,"SE",52.74,0,0,3,"3"
"1/28/2014 23:00",82,81.23012543,-8,-3,1023,"SE",54.53,0,0,3,"3"
"1/29/2014 0:00",107,106.7501526,-9,-4,1023,"SE",56.32,0,0,3,"3"
"1/29/2014 1:00",92,91.22425842,-9,-5,1022,"NE",1.79,0,0,3,"3"
"1/29/2014 2:00",103,102.6221695,-8,-4,1021,"SE",1.79,0,0,3,"3"
"1/29/2014 3:00",80,79.34378052,-9,-5,1020,"cv",0.89,0,0,3,"3"
"1/29/2014 4:00",59,58.22114944,-10,-6,1019,"cv",1.34,0,0,2,"2"
"1/29/2014 5:00",89,88.05437469,-10,-7,1017,"NE",0.89,0,0,3,"3"
"1/29/2014 6:00",81,80.6135788,-10,-7,1016,"cv",0.89,0,0,3,"3"
"1/29/2014 7:00",77,76.02893829,-10,-7,1016,"NE",0.89,0,0,3,"3"
"1/29/2014 8:00",80,79.06539917,-10,-7,1015,"SE",1.79,0,0,3,"3"
"1/29/2014 9:00",125,124.8360901,-7,-3,1016,"cv",0.89,0,0,3,"3"
"1/29/2014 10:00",112,111.4479752,-7,-2,1015,"SE",1.79,0,0,3,"3"
"1/29/2014 11:00",134,133.3523712,-7,0,1014,"SE",3.58,0,0,3,"3"
"1/29/2014 12:00",128,127.9425049,-8,1,1013,"NE",1.79,0,0,3,"3"
"1/29/2014 13:00",162,161.1556091,-9,2,1012,"SE",1.79,0,0,4,"4"
"1/29/2014 14:00",157,156.4656372,-9,2,1011,"cv",0.89,0,0,4,"4"
"1/29/2014 15:00",197,196.2190247,-9,3,1011,"cv",1.78,0,0,4,"4"
"1/29/2014 16:00",193,192.0680389,-9,3,1011,"cv",2.67,0,0,4,"4"
"1/29/2014 17:00",197,196.3768616,-9,2,1011,"cv",3.56,0,0,4,"4"
"1/29/2014 18:00",230,229.4684448,-8,-1,1011,"NE",0.89,0,0,4,"4"
"1/29/2014 19:00",224,223.8864288,-9,-3,1012,"NE",1.78,0,0,4,"4"
"1/29/2014 20:00",247,246.5245209,-9,-3,1013,"NW",1.79,0,0,4,"4"
"1/29/2014 21:00",232,231.6428223,-9,-3,1013,"NW",4.92,0,0,4,"4"
"1/29/2014 22:00",234,233.4462433,-10,-4,1013,"NW",8.05,0,0,4,"4"
"1/29/2014 23:00",200,199.3360596,-8,-2,1013,"cv",0.89,0,0,4,"4"
"1/30/2014 0:00",190,189.5071716,-10,-3,1014,"cv",1.78,0,0,4,"4"
"1/30/2014 1:00",227,226.7587128,-10,-3,1014,"cv",2.67,0,0,4,"4"
"1/30/2014 2:00",216,215.6700745,-10,-4,1015,"SE",1.79,0,0,4,"4"
"1/30/2014 3:00",225,224.6027222,-10,-2,1015,"cv",0.89,0,0,4,"4"
"1/30/2014 4:00",113,112.6509247,-15,-1,1016,"NW",4.92,0,0,3,"3"
"1/30/2014 5:00",96,95.66130829,-14,-4,1016,"NW",8.94,0,0,3,"3"
"1/30/2014 6:00",4,-31.23535538,-21,1,1017,"NW",14.75,0,0,1,"1"
"1/30/2014 7:00",29,-6.661833763,-20,0,1018,"NW",18.77,0,0,1,"1"
"1/30/2014 8:00",5,4.854117393,-19,-2,1019,"NW",21.9,0,0,1,"1"
"1/30/2014 9:00",30,-5.806476593,-23,4,1020,"cv",0.89,0,0,1,"1"
"1/30/2014 10:00",31,-4.331202507,-24,4,1021,"NE",4.02,0,0,1,"1"
"1/30/2014 11:00",11,10.95930767,-26,5,1021,"NE",7.15,0,0,1,"1"
"1/30/2014 12:00",7,-28.84635544,-27,7,1020,"NE",8.94,0,0,1,"1"
"1/30/2014 13:00",34,-1.305954456,-27,7,1018,"SE",3.13,0,0,1,"1"
"1/30/2014 14:00",18,-17.85827637,-26,8,1017,"SE",4.92,0,0,1,"1"
"1/30/2014 15:00",30,-5.302531242,-26,8,1017,"SE",6.71,0,0,1,"1"
"1/30/2014 16:00",17,16.03874207,-26,8,1017,"SE",10.73,0,0,1,"1"
"1/30/2014 17:00",12,-23.02742577,-24,7,1017,"SE",14.75,0,0,1,"1"
"1/30/2014 18:00",22,21.74477577,-24,4,1018,"SE",16.54,0,0,1,"1"
"1/30/2014 19:00",62,61.38444901,-18,4,1018,"SE",21.46,0,0,2,"2"
"1/30/2014 20:00",93,92.27024841,-7,2,1019,"SE",26.38,0,0,3,"3"
"1/30/2014 21:00",145,144.8592224,-6,0,1020,"SE",29.51,0,0,3,"3"
"1/30/2014 22:00",128,127.8814926,-5,-1,1020,"SE",33.53,0,0,3,"3"
"1/30/2014 23:00",184,183.4973297,-6,-2,1020,"SE",36.66,0,0,4,"4"
"1/31/2014 0:00",172,171.1829071,-7,-1,1021,"SE",39.79,0,0,4,"4"
"1/31/2014 1:00",138,137.0998535,-7,-1,1021,"SE",41.58,0,0,3,"3"
"1/31/2014 2:00",370,369.1266479,-7,-1,1021,"SE",44.71,0,0,4,"4"
"1/31/2014 3:00",286,285.5221252,-7,-2,1021,"SE",46.5,0,0,4,"4"
"1/31/2014 4:00",285,284.6234436,-8,-2,1020,"cv",0.89,0,0,4,"4"
"1/31/2014 5:00",166,165.3377533,-9,-4,1020,"NE",0.89,0,0,4,"4"
"1/31/2014 6:00",144,143.0818939,-9,-4,1020,"NW",1.79,0,0,3,"3"
"1/31/2014 7:00",97,96.10788727,-8,-3,1020,"NW",3.58,0,0,3,"3"
"1/31/2014 8:00",113,112.1808548,-8,-4,1020,"NW",5.37,0,0,3,"3"
"1/31/2014 9:00",148,147.2008057,-6,-1,1020,"NW",9.39,0,0,3,"3"
"1/31/2014 10:00",150,149.3875427,-7,1,1020,"NW",13.41,0,0,3,"3"
"1/31/2014 11:00",106,105.6127853,-7,2,1020,"NW",17.43,0,0,3,"3"
"1/31/2014 12:00",83,82.56616974,-7,2,1019,"cv",0.89,0,0,3,"3"
"1/31/2014 13:00",74,73.543396,-7,3,1019,"NW",1.79,0,0,2,"2"
"1/31/2014 14:00",58,57.48621368,-6,3,1018,"cv",0.89,0,0,2,"2"
"1/31/2014 15:00",125,124.8402481,-5,3,1017,"SE",1.79,0,0,3,"3"
"1/31/2014 16:00",111,110.5613098,-5,3,1017,"SE",3.58,0,0,3,"3"
"1/31/2014 17:00",157,156.5405884,-6,2,1017,"cv",0.89,0,0,4,"4"
"1/31/2014 18:00",126,125.722168,-7,2,1018,"cv",1.78,0,0,3,"3"
"1/31/2014 19:00",194,193.8343048,-7,1,1019,"cv",2.67,0,0,4,"4"
"1/31/2014 20:00",167,166.678894,-5,2,1019,"cv",3.56,0,0,4,"4"
"1/31/2014 21:00",103,102.0385208,-5,2,1019,"cv",4.45,0,0,3,"3"
"1/31/2014 22:00",188,187.9162598,-5,2,1019,"cv",4.9,0,0,4,"4"
"1/31/2014 23:00",117,116.7052002,-4,2,1019,"cv",5.79,0,0,3,"3"
"2/1/2014 0:00",189,188.7743378,-5,2,1019,"NE",0.89,0,0,4,"4"
"2/1/2014 1:00",187,186.757309,-5,2,1018,"cv",0.45,0,0,4,"4"
"2/1/2014 2:00",192,191.4127197,-6,2,1019,"NW",1.79,0,0,4,"4"
"2/1/2014 3:00",181,180.8464355,-5,2,1018,"NW",2.68,0,0,4,"4"
"2/1/2014 4:00",161,160.9644165,-4,1,1018,"NW",4.47,0,0,4,"4"
"2/1/2014 5:00",162,161.4954529,-4,1,1017,"NW",6.26,0,0,4,"4"
"2/1/2014 6:00",155,154.4658203,-5,1,1017,"NW",8.05,0,0,4,"4"
"2/1/2014 7:00",155,154.6185913,-6,2,1018,"NW",11.18,0,0,4,"4"
"2/1/2014 8:00",174,173.8174744,-6,2,1017,"NW",14.31,0,0,4,"4"
"2/1/2014 9:00",174,173.6731567,-7,3,1018,"NW",17.44,0,0,4,"4"
"2/1/2014 10:00",162,161.3714142,-7,3,1018,"NW",20.57,0,0,4,"4"
"2/1/2014 11:00",178,177.7683563,-7,3,1018,"NE",0.89,0,0,4,"4"
"2/1/2014 12:00",186,185.912796,-4,4,1017,"cv",0.89,0,0,4,"4"
"2/1/2014 13:00",169,168.6622162,-3,4,1016,"cv",1.78,0,0,4,"4"
"2/1/2014 14:00",130,129.9468994,-3,4,1015,"SE",1.79,0,0,3,"3"
"2/1/2014 15:00",151,150.2442474,-2,4,1015,"SE",3.58,0,0,4,"4"
"2/1/2014 16:00",170,169.1812897,-1,4,1014,"SE",5.37,0,0,4,"4"
"2/1/2014 17:00",142,141.09552,-1,4,1014,"SE",8.5,0,0,3,"3"
"2/1/2014 18:00",126,125.4307251,-1,4,1014,"SE",11.63,0,0,3,"3"
"2/1/2014 19:00",119,118.2424774,-1,3,1013,"SE",14.76,0,0,3,"3"
"2/1/2014 20:00",134,133.1731415,-1,3,1013,"SE",17.89,0,0,3,"3"
"2/1/2014 21:00",118,117.8710175,-1,2,1013,"SE",21.02,0,0,3,"3"
"2/1/2014 22:00",139,138.4420929,-1,2,1013,"SE",25.04,0,0,3,"3"
"2/1/2014 23:00",140,139.6818695,-1,2,1012,"SE",28.17,0,0,3,"3"
"2/2/2014 0:00",147,146.9259033,-1,2,1012,"SE",29.96,0,0,3,"3"
"2/2/2014 1:00",156,155.7745972,-1,2,1012,"SE",33.09,0,0,4,"4"
"2/2/2014 2:00",153,152.43367,-1,2,1012,"SE",36.22,0,0,4,"4"
"2/2/2014 3:00",164,163.8198242,-1,2,1011,"SE",39.35,0,0,4,"4"
"2/2/2014 4:00",172,171.8959351,-1,2,1011,"SE",41.14,0,0,4,"4"
"2/2/2014 5:00",174,173.267746,-2,2,1011,"cv",0.89,0,0,4,"4"
"2/2/2014 6:00",161,160.5579071,-2,1,1012,"NW",3.13,0,0,4,"4"
"2/2/2014 7:00",153,152.8045044,-3,-1,1012,"NW",7.15,0,0,4,"4"
"2/2/2014 8:00",168,167.0724487,-2,2,1013,"NW",12.96,0,0,4,"4"
"2/2/2014 9:00",150,149.8713837,-5,5,1014,"NW",20.11,0,0,3,"3"
"2/2/2014 10:00",123,122.0318298,-10,8,1015,"NW",28.16,0,0,3,"3"
"2/2/2014 11:00",21,20.85855675,-19,10,1015,"NW",37.1,0,0,1,"1"
"2/2/2014 12:00",14,-21.2225647,-20,10,1014,"NW",49.17,0,0,1,"1"
"2/2/2014 13:00",3,-32.92161179,-21,10,1014,"NW",60.35,0,0,1,"1"
"2/2/2014 14:00",18,-17.88042259,-21,10,1014,"NW",70.18,0,0,1,"1"
"2/2/2014 15:00",12,-23.68828583,-24,9,1015,"NW",81.36,0,0,1,"1"
"2/2/2014 16:00",30,-5.590891838,-24,9,1015,"NW",89.41,0,0,1,"1"
"2/2/2014 17:00",12,-23.30646324,-27,6,1017,"NW",98.35,0,0,1,"1"
"2/2/2014 18:00",4,3.131099224,-29,4,1018,"NW",104.16,0,0,1,"1"
"2/2/2014 19:00",17,-18.13038826,-33,3,1020,"NE",4.92,0,0,1,"1"
"2/2/2014 20:00",30,-5.54061985,-34,3,1020,"NE",10.73,0,0,1,"1"
"2/2/2014 21:00",6,-29.04723358,-34,2,1021,"NE",14.75,0,0,1,"1"
"2/2/2014 22:00",1,-34.91073608,-33,2,1021,"NE",18.77,0,0,1,"1"
"2/2/2014 23:00",2,-54.44837189,-35,1,1022,"NE",21.9,0,0,1,"1"
"2/3/2014 0:00",22,-13.94520378,-35,1,1023,"NE",26.82,0,0,1,"1"
"2/3/2014 1:00",29,-6.660238266,-34,0,1024,"NE",28.61,0,0,1,"1"
"2/3/2014 2:00",16,15.25244331,-29,0,1024,"NE",30.4,0,0,1,"1"
"2/3/2014 3:00",26,-9.929265022,-28,0,1025,"cv",0.89,0,0,1,"1"
"2/3/2014 4:00",58,57.68159485,-21,-1,1026,"NW",8.05,0,0,2,"2"
"2/3/2014 5:00",11,-24.96044159,-31,-2,1027,"NW",13.86,0,0,1,"1"
"2/3/2014 6:00",4,-31.93985367,-35,-3,1028,"NW",22.8,0,0,1,"1"
"2/3/2014 7:00",4,-37.8776207,-33,-4,1028,"NW",29.95,0,0,1,"1"
"2/3/2014 8:00",2,-33.68065262,-33,-3,1029,"NW",38.89,0,0,1,"1"
"2/3/2014 9:00",8,-27.40553284,-32,-2,1029,"NW",46.94,0,0,1,"1"
"2/3/2014 10:00",2,-46.12548828,-32,-1,1029,"NW",54.99,0,0,1,"1"
"2/3/2014 11:00",5,-56.2131958,-33,0,1029,"NW",63.04,0,0,1,"1"
"2/3/2014 12:00",5,-36.97622299,-36,0,1027,"NW",71.09,0,0,1,"1"
"2/3/2014 13:00",0,-35.2482872,-37,1,1026,"NW",80.03,0,0,1,"1"
"2/3/2014 14:00",12,-23.44652367,-36,2,1025,"NW",88.08,0,0,1,"1"
"2/3/2014 15:00",3,-32.49699402,-39,2,1025,"NW",96.13,0,0,1,"1"
"2/3/2014 16:00",3,-60.46223831,-40,2,1025,"NW",104.18,0,0,1,"1"
"2/3/2014 17:00",22,-13.80191994,-38,1,1026,"NW",113.12,0,0,1,"1"
"2/3/2014 18:00",15,14.43840694,-33,-1,1027,"NW",118.04,0,0,1,"1"
"2/3/2014 19:00",34,-1.501741409,-34,-5,1028,"NW",122.06,0,0,1,"1"
"2/3/2014 20:00",37,36.99241638,-33,-5,1028,"NW",126.08,0,0,2,"2"
"2/3/2014 21:00",18,-17.25102043,-33,-3,1029,"NE",4.02,0,0,1,"1"
"2/3/2014 22:00",10,9.82192421,-33,-5,1029,"NE",5.81,0,0,1,"1"
"2/3/2014 23:00",4,3.916842699,-32,-3,1029,"NW",4.92,0,0,1,"1"
"2/4/2014 0:00",6,5.044699669,-32,-5,1029,"NW",6.71,0,0,1,"1"
"2/4/2014 1:00",9,8.834812164,-31,-4,1030,"NW",12.52,0,0,1,"1"
"2/4/2014 2:00",29,-6.772888184,-32,-5,1030,"NW",19.67,0,0,1,"1"
"2/4/2014 3:00",4,3.291682243,-32,-5,1030,"NW",25.48,0,0,1,"1"
"2/4/2014 4:00",3,-45.36434174,-32,-5,1030,"NW",30.4,0,0,1,"1"
"2/4/2014 5:00",11,-24.82999611,-32,-6,1030,"NW",35.32,0,0,1,"1"
"2/4/2014 6:00",32,-3.411851883,-32,-6,1030,"NW",40.24,0,0,1,"1"
"2/4/2014 7:00",31,-4.367605686,-32,-6,1031,"NW",46.05,0,0,1,"1"
"2/4/2014 8:00",18,-17.94489288,-32,-5,1032,"NW",51.86,0,0,1,"1"
"2/4/2014 9:00",7,6.338551521,-32,-3,1032,"NW",56.78,0,0,1,"1"
"2/4/2014 10:00",7,6.553809166,-32,-2,1032,"NW",63.93,0,0,1,"1"
"2/4/2014 11:00",17,-18.05884171,-34,-2,1032,"NW",71.08,0,0,1,"1"
"2/4/2014 12:00",9,-26.25738144,-33,0,1031,"NW",72.87,0,0,1,"1"
"2/4/2014 13:00",4,-48.62250137,-37,1,1030,"NW",76,0,0,1,"1"
"2/4/2014 14:00",5,-30.09247208,-38,0,1028,"NW",80.02,0,0,1,"1"
"2/4/2014 15:00",4,-48.81348038,-37,1,1028,"NW",81.81,0,0,1,"1"
"2/4/2014 16:00",35,-0.750329018,-36,0,1028,"SE",3.13,0,0,1,"1"
"2/4/2014 17:00",17,16.22776794,-33,0,1027,"SE",6.26,0,0,1,"1"
"2/4/2014 18:00",4,3.725686073,-30,-2,1027,"NE",0.89,0,0,1,"1"
"2/4/2014 19:00",42,41.28828049,-27,-4,1028,"SE",0.89,0,0,2,"2"
"2/4/2014 20:00",37,36.1524086,-27,-4,1028,"SE",1.78,0,0,2,"2"
"2/4/2014 21:00",74,73.97413635,-27,-2,1029,"SE",3.57,0,0,2,"2"
"2/4/2014 22:00",81,80.47172546,-27,-2,1029,"SE",5.36,0,0,3,"3"
"2/4/2014 23:00",102,101.2911301,-24,-6,1030,"NE",0.89,0,0,3,"3"
"2/5/2014 0:00",108,107.4198151,-22,-5,1030,"SE",1.79,0,0,3,"3"
"2/5/2014 1:00",89,88.48891449,-25,-5,1029,"SE",3.58,0,0,3,"3"
"2/5/2014 2:00",80,79.90061951,-25,-5,1029,"cv",0.89,0,0,3,"3"
"2/5/2014 3:00",38,37.50994492,-25,-6,1029,"SE",1.79,0,0,2,"2"
"2/5/2014 4:00",58,57.4550972,-24,-7,1029,"cv",0.89,0,0,2,"2"
"2/5/2014 5:00",32,31.19014359,-25,-8,1029,"cv",1.34,0,0,1,"1"
"2/5/2014 6:00",108,107.1940155,-24,-11,1029,"cv",2.23,0,0,3,"3"
"2/5/2014 7:00",139,138.6426544,-22,-11,1030,"NE",0.89,0,0,3,"3"
"2/5/2014 8:00",138,137.9700623,-22,-11,1030,"NE",1.78,0,0,3,"3"
"2/5/2014 9:00",114,113.4350052,-22,-6,1030,"cv",0.89,0,0,3,"3"
"2/5/2014 10:00",104,103.4698868,-20,-4,1030,"cv",1.78,0,0,3,"3"
"2/5/2014 11:00",138,137.2392578,-19,-2,1030,"cv",2.67,0,0,3,"3"
"2/5/2014 12:00",97,96.71987915,-19,1,1029,"cv",3.56,0,0,3,"3"
"2/5/2014 13:00",146,145.5883789,-16,1,1028,"cv",4.45,0,0,3,"3"
"2/5/2014 14:00",123,122.6190643,-14,1,1027,"SE",4.02,0,0,3,"3"
"2/5/2014 15:00",124,123.3191071,-14,1,1027,"SE",7.15,0,0,3,"3"
"2/5/2014 16:00",118,117.0280533,-14,1,1027,"SE",8.94,0,0,3,"3"
"2/5/2014 17:00",122,121.9256973,-13,0,1027,"SE",10.73,0,0,3,"3"
"2/5/2014 18:00",128,127.1297073,-12,-1,1028,"SE",11.62,0,0,3,"3"
"2/5/2014 19:00",107,106.5686951,-12,-2,1028,"SE",12.51,0,0,3,"3"
"2/5/2014 20:00",124,123.9290009,-12,-3,1028,"SE",13.4,0,0,3,"3"
"2/5/2014 21:00",79,78.96980286,-12,-3,1028,"SE",14.29,0,0,3,"3"
"2/5/2014 22:00",110,109.3746643,-11,-4,1029,"SE",16.08,0,0,3,"3"
"2/5/2014 23:00",102,101.9773788,-12,-5,1029,"NE",1.79,0,0,3,"3"
"2/6/2014 0:00",131,130.440033,-12,-4,1029,"NE",2.68,0,0,3,"3"
"2/6/2014 1:00",145,144.2888184,-12,-5,1029,"cv",0.89,0,0,3,"3"
"2/6/2014 2:00",166,165.9657288,-12,-5,1029,"SE",1.79,0,0,4,"4"
"2/6/2014 3:00",197,196.4655304,-13,-6,1029,"cv",0.89,0,0,4,"4"
"2/6/2014 4:00",198,197.3885803,-14,-7,1029,"NW",0.89,0,0,4,"4"
